ID_Client,Age,Revenu_Mensuel,Montant_Credit,Duree_Credit,Taux_Interet,Historique_Credit,Nombre_Credits_En_Cours,Endettement,Type_Emploi,Region,Defaut_Paiement
4124,66,391921,421492,35,9.17,2,1,0.05,Indépendant,Kiffa,0
4125,54,411092,39796,44,6.72,1,1,0.01,CDI,Zouerate,1
4126,58,392482,745659,54,7.08,2,0,0.72,CDI,Atar,0
4127,29,32376,411791,59,8.06,1,0,0.82,CDI,Nouakchott,0
4128,30,354754,245618,55,11.65,1,4,0.06,CDI,Nouakchott,0
4129,44,460266,382190,14,13.54,1,2,0.19,CDI,Rosso,0
4130,37,474196,768910,17,12.1,2,2,0.99,CDD,Atar,0
4131,53,88332,764571,51,12.6,1,3,0.87,CDD,Rosso,0
4132,20,49014,962617,24,11.21,1,1,0.35,CDI,Nouadhibou,0
4133,48,83999,107669,30,9.46,1,4,0.61,CDD,Zouerate,0
4134,45,420803,648117,53,3.92,1,0,0.09,CDD,Nouakchott,0
4135,63,65477,346486,28,12.96,0,2,0.2,CDI,Nouakchott,0
4136,65,145508,994421,26,9.83,0,1,0.71,CDI,Kiffa,0
4137,21,371937,78867,47,14.2,1,0,0.07,CDD,Nouakchott,0
4138,63,273416,394493,15,7.48,2,3,0.73,CDI,Zouerate,0
4139,66,448549,598110,53,9.11,1,1,0.22,CDI,Nouadhibou,0
4140,43,376207,306440,26,7.63,2,3,0.89,CDI,Kiffa,0
4141,18,222053,208153,41,3.02,2,3,0.35,CDI,Zouerate,0
4142,48,212260,820749,12,7.95,2,2,0.39,CDI,Zouerate,0
4143,67,161707,839802,46,11.33,0,0,0.9,CDI,Nouadhibou,0
4144,63,12357,378442,55,8.34,2,4,0.41,Indépendant,Nouakchott,0
4145,45,400919,550207,9,9.37,1,2,0.74,CDI,Atar,1
4146,70,341516,315626,47,11.91,2,1,0.72,CDD,Kiffa,1
4147,29,354692,548580,47,6.5,1,2,0.42,Indépendant,Kiffa,0
4148,74,415186,137813,6,6.24,2,2,0.59,CDI,Nouadhibou,0
4149,56,204184,693997,13,10.54,1,1,0.32,CDI,Nouakchott,0
4150,28,419436,599631,36,13.32,0,1,0.47,CDD,Nouadhibou,0
4151,39,397214,495059,28,3.45,2,2,0.78,CDD,Nouadhibou,0
4152,54,135251,312713,8,3.47,1,3,0.68,CDI,Rosso,0
4153,35,364232,931007,7,12.12,2,0,0.2,CDI,Atar,0
4154,58,186667,919820,12,13.52,1,0,0.09,CDD,Atar,0
4155,45,95442,453297,53,5.62,1,2,0.05,CDD,Kiffa,0
4156,43,434212,92983,32,12.24,0,3,0.98,Indépendant,Nouadhibou,0
4157,21,124050,107780,14,4.86,1,0,0.53,CDI,Nouadhibou,0
4158,25,54535,257110,40,10.54,2,0,0.03,Sans emploi,Rosso,0
4159,30,387261,236202,16,5.0,0,0,0.42,CDI,Nouadhibou,1
4160,49,290431,509478,24,14.33,1,3,0.72,CDI,Zouerate,1
4161,44,326907,555414,26,11.82,0,1,0.08,CDD,Zouerate,0
4162,30,33556,634875,51,5.34,2,1,0.29,CDI,Rosso,0
4163,74,438944,434116,18,3.43,1,0,0.86,CDI,Atar,0
4164,58,458471,731525,17,4.87,1,3,0.54,CDI,Rosso,1
4165,53,417935,259127,59,6.16,1,1,0.49,Indépendant,Rosso,0
4166,70,83035,23444,37,9.84,1,2,0.23,Indépendant,Atar,0
4167,39,364076,337599,42,11.88,1,0,0.49,CDI,Nouakchott,1
4168,32,150077,138387,12,6.59,1,0,0.38,Sans emploi,Zouerate,0
4169,59,250004,517723,19,5.01,1,3,0.48,Sans emploi,Nouakchott,0
4170,70,8145,795362,43,4.79,1,4,0.31,CDI,Nouakchott,0
4171,24,51264,439124,25,9.34,0,1,0.52,CDI,Nouadhibou,1
4172,55,41134,106909,52,14.34,1,2,0.28,CDI,Zouerate,1
4173,57,267425,837968,54,3.71,0,2,0.58,CDD,Atar,1
4174,40,243460,281629,11,5.88,1,3,0.08,CDD,Kiffa,0
4175,48,375021,368447,22,3.93,1,1,0.48,CDI,Nouakchott,0
4176,48,375791,31729,18,4.01,1,4,0.48,CDD,Zouerate,1
4177,56,11481,952717,52,9.34,1,4,0.22,Indépendant,Kiffa,0
4178,52,58694,269448,59,4.5,2,0,0.64,Indépendant,Rosso,1
4179,18,400171,346925,53,5.34,1,1,0.75,Sans emploi,Rosso,0
4180,18,168885,835072,16,11.08,0,1,0.49,CDD,Zouerate,0
4181,43,190154,315385,24,7.4,0,2,0.54,Sans emploi,Zouerate,0
4182,40,118621,57594,35,10.39,1,0,0.11,Indépendant,Nouadhibou,1
4183,52,154343,461351,35,9.34,1,2,0.83,Sans emploi,Nouakchott,0
4184,46,311544,921481,32,8.52,1,4,0.22,CDD,Kiffa,1
4185,64,13776,122054,28,11.08,1,2,0.78,CDI,Nouakchott,0
4186,37,36122,162333,39,3.52,1,0,0.54,CDD,Atar,0
4187,59,481121,935624,43,7.56,1,2,0.21,Indépendant,Atar,0
4188,35,314304,519454,9,9.1,2,0,0.85,Sans emploi,Atar,0
4189,66,24112,931011,31,8.79,1,2,0.24,CDI,Kiffa,1
4190,34,498847,60479,27,14.43,1,1,0.38,CDI,Kiffa,0
4191,73,295224,62609,22,8.55,2,0,0.18,CDI,Zouerate,1
4192,31,317884,359906,43,5.7,0,3,0.01,CDI,Zouerate,1
4193,69,222421,566248,23,7.38,1,4,0.31,CDI,Kiffa,0
4194,55,282474,669120,18,11.02,1,1,0.8,CDI,Nouadhibou,1
4195,23,186647,844691,48,10.59,2,2,0.76,CDD,Kiffa,0
4196,30,404553,617800,21,12.46,1,2,0.13,Indépendant,Rosso,0
4197,56,178036,321287,42,4.12,1,2,0.41,CDD,Rosso,0
4198,63,407755,149223,40,10.41,0,3,0.95,CDI,Kiffa,1
4199,63,37444,901242,20,11.66,1,1,0.35,CDI,Atar,0
4200,33,170687,710801,11,6.84,1,1,0.13,Indépendant,Atar,0
4201,47,435263,942844,55,4.38,2,3,0.2,CDD,Nouadhibou,0
4202,60,464372,192483,57,11.23,1,3,0.97,CDI,Nouadhibou,1
4203,65,119415,709254,9,14.12,0,2,0.02,Indépendant,Kiffa,0
4204,71,421549,202749,41,9.4,0,0,0.88,CDI,Kiffa,1
4205,41,355203,124159,50,11.45,1,3,0.02,CDI,Nouakchott,0
4206,73,265471,463531,13,7.01,2,0,0.42,Sans emploi,Rosso,0
4207,65,46024,968880,33,11.51,1,2,0.89,Indépendant,Nouadhibou,0
4208,72,393462,929715,21,8.41,1,0,0.71,CDI,Rosso,0
4209,35,475788,769805,58,13.04,1,4,0.22,CDI,Atar,0
4210,40,434060,437747,35,6.0,1,2,0.81,CDI,Zouerate,0
4211,70,182720,105621,12,8.72,0,4,0.18,CDD,Rosso,0
4212,20,154698,285955,26,5.89,2,2,0.57,CDI,Nouadhibou,0
4213,18,203468,906816,37,6.32,0,4,0.41,CDI,Nouakchott,0
4214,65,190755,843602,47,6.64,2,4,0.04,CDI,Kiffa,1
4215,19,367576,348875,45,12.15,1,0,0.5,Indépendant,Rosso,0
4216,41,142753,685456,53,5.8,1,0,0.14,CDI,Zouerate,0
4217,57,15913,532987,9,10.44,1,2,0.18,CDI,Nouadhibou,0
4218,57,205069,387094,53,12.28,2,4,1.0,CDI,Nouakchott,0
4219,35,429911,814093,10,3.57,2,1,0.53,CDD,Nouadhibou,1
4220,44,286053,83768,25,5.81,2,0,0.48,Indépendant,Atar,0
4221,66,444291,586744,44,11.71,1,0,0.35,CDI,Atar,0
4222,49,420831,283097,14,10.41,0,4,0.25,Indépendant,Atar,1
4223,50,25402,620200,29,11.81,1,4,0.2,CDD,Nouakchott,1
4224,41,311395,140576,24,8.68,1,2,0.26,CDD,Nouakchott,0
4225,40,65464,722613,7,5.22,2,1,0.41,CDD,Kiffa,0
4226,67,327677,869654,37,9.9,1,2,0.24,CDI,Nouadhibou,0
4227,51,319684,781050,27,9.0,2,0,0.36,Sans emploi,Atar,0
4228,63,350959,693759,42,5.68,1,3,0.56,Sans emploi,Atar,0
4229,72,8435,745052,57,10.42,1,4,0.38,CDD,Nouadhibou,0
4230,50,245623,677189,13,9.25,1,0,0.04,CDD,Kiffa,0
4231,59,84294,45292,29,14.71,0,2,0.59,CDI,Rosso,0
4232,52,85822,840481,32,7.65,1,1,0.71,CDD,Rosso,0
4233,21,29066,456348,45,14.67,1,0,0.63,Indépendant,Zouerate,0
4234,35,117215,38313,32,3.92,1,4,0.31,Indépendant,Atar,0
4235,47,117665,254049,28,10.62,1,0,0.65,CDD,Nouakchott,0
4236,20,453841,43061,48,12.14,0,3,0.44,Indépendant,Nouadhibou,0
4237,31,279500,636298,10,8.91,2,4,0.75,CDD,Rosso,0
4238,71,251318,799523,45,7.21,2,0,0.78,CDI,Zouerate,0
4239,22,276231,689539,58,13.53,2,2,0.01,Sans emploi,Rosso,0
4240,33,324656,454051,50,7.26,1,2,0.3,CDI,Nouadhibou,0
4241,50,52194,68239,49,3.49,1,2,0.2,Indépendant,Nouadhibou,0
4242,47,6466,788090,54,10.44,1,4,0.83,CDD,Zouerate,0
4243,74,28495,918366,6,9.55,1,1,0.35,CDD,Nouadhibou,0
4244,51,113708,310826,30,11.72,1,0,0.91,CDI,Rosso,0
4245,48,242208,258376,51,4.65,2,1,0.78,Indépendant,Rosso,1
4246,21,182193,207773,7,4.47,1,4,0.52,Indépendant,Zouerate,0
4247,49,443872,724040,11,5.48,1,4,0.84,CDI,Zouerate,0
4248,72,51298,256778,11,11.93,2,4,0.4,CDI,Zouerate,0
4249,40,288049,126101,29,10.92,1,1,0.09,CDI,Nouakchott,0
4250,18,495963,124413,9,3.59,1,2,0.8,Sans emploi,Nouakchott,0
4251,64,83176,886375,48,8.15,0,0,0.44,Sans emploi,Rosso,0
4252,58,264977,322589,11,5.88,1,2,0.75,CDI,Rosso,0
4253,54,136424,715978,13,6.55,1,4,0.4,Sans emploi,Atar,0
4254,34,22241,728047,30,12.01,0,2,0.24,CDD,Atar,0
4255,45,412729,331157,43,8.45,0,3,0.04,CDI,Zouerate,0
4256,34,296139,820810,30,14.9,2,4,0.33,CDI,Nouakchott,0
4257,18,287520,394346,55,3.07,2,4,0.26,CDI,Nouakchott,0
4258,66,96189,227862,41,10.61,2,1,0.81,Indépendant,Nouadhibou,0
4259,24,174869,458460,57,6.63,1,1,0.98,CDI,Zouerate,0
4260,73,159451,848017,48,9.2,0,1,0.05,CDD,Nouadhibou,0
4261,20,156660,744346,8,6.11,0,0,0.26,CDI,Nouadhibou,0
4262,58,262005,461353,51,14.95,2,2,0.11,CDI,Kiffa,0
4263,74,256027,72964,17,12.33,1,3,0.24,CDI,Zouerate,0
4264,21,247608,294444,45,5.6,1,0,0.27,CDI,Kiffa,0
4265,54,418657,639682,29,5.03,1,1,0.04,CDD,Rosso,0
4266,60,289900,915215,23,12.92,1,0,0.92,CDI,Atar,0
4267,70,412311,858889,39,3.64,1,4,0.28,Indépendant,Atar,0
4268,57,77518,908293,6,6.51,2,2,0.08,Indépendant,Atar,1
4269,65,226770,125623,59,5.4,2,2,0.6,CDI,Nouakchott,0
4270,64,227630,827520,34,3.68,1,1,0.78,CDI,Rosso,0
4271,67,323175,505601,26,14.55,0,3,0.17,CDI,Atar,0
4272,60,378177,222761,55,11.48,0,3,0.89,Sans emploi,Nouakchott,1
4273,64,360513,990280,43,7.72,0,3,0.88,CDI,Atar,1
4274,40,72580,690080,26,13.78,1,4,0.56,CDI,Kiffa,0
4275,73,35351,830606,46,6.44,2,1,0.26,CDI,Atar,1
4276,63,416513,814914,53,5.22,2,0,0.65,CDD,Zouerate,1
4277,55,171484,965836,41,4.97,1,3,0.88,CDI,Zouerate,1
4278,37,361639,460042,45,5.28,2,1,0.43,CDI,Nouakchott,0
4279,33,97748,91083,44,7.26,0,2,0.14,CDD,Atar,0
4280,42,256947,270993,34,11.88,2,2,0.17,CDI,Kiffa,0
4281,72,66369,720277,53,8.88,1,4,0.04,CDD,Zouerate,0
4282,40,473608,823631,50,9.2,1,3,0.49,CDI,Nouadhibou,0
4283,30,173480,299285,33,4.37,1,4,0.86,CDI,Atar,0
4284,52,154859,707377,37,11.33,1,1,0.08,CDI,Kiffa,0
4285,33,28555,237441,55,4.7,2,4,0.89,Sans emploi,Zouerate,1
4286,24,422402,110376,38,6.01,1,1,0.75,CDI,Nouakchott,0
4287,72,157773,511537,6,8.06,1,0,0.91,Sans emploi,Rosso,0
4288,73,483758,729940,30,8.26,2,2,0.56,Indépendant,Zouerate,1
4289,42,428284,769890,48,3.22,0,3,0.62,Sans emploi,Kiffa,0
4290,38,225743,174317,21,6.07,2,0,0.18,Indépendant,Zouerate,1
4291,73,176129,668945,54,12.92,1,1,0.63,CDI,Atar,0
4292,73,142260,800446,31,14.16,0,4,0.95,CDI,Kiffa,0
4293,21,68416,644941,43,13.03,1,3,0.23,Sans emploi,Kiffa,0
4294,73,294658,623473,15,8.78,0,2,0.19,CDD,Rosso,1
4295,18,266275,188931,26,4.97,1,2,0.56,Indépendant,Kiffa,1
4296,67,8087,718953,55,6.25,0,0,0.63,CDI,Nouadhibou,1
4297,60,101397,566575,30,6.86,0,3,0.34,CDI,Kiffa,1
4298,69,181447,202795,32,5.03,1,1,0.08,CDD,Atar,0
4299,37,294103,241960,56,3.18,0,0,0.56,CDI,Zouerate,0
4300,30,241256,269798,31,9.82,1,1,0.48,Sans emploi,Kiffa,1
4301,34,494599,280895,48,11.25,2,4,0.35,CDI,Rosso,0
4302,32,435635,271206,14,12.23,2,3,0.25,CDI,Atar,0
4303,71,176542,725678,17,9.1,1,2,0.05,Indépendant,Rosso,0
4304,18,300681,851845,57,12.55,1,1,0.09,CDI,Atar,0
4305,34,130903,887520,38,3.79,1,4,0.27,Indépendant,Atar,0
4306,68,48629,210448,30,12.41,1,1,0.7,Indépendant,Nouadhibou,0
4307,58,187367,125519,6,12.68,0,3,0.21,CDI,Atar,0
4308,71,75377,112535,25,11.27,1,4,0.57,CDI,Atar,0
4309,47,495308,209596,27,12.21,2,3,0.76,CDD,Nouadhibou,0
4310,25,326946,618506,17,5.84,2,2,0.56,CDI,Rosso,0
4311,48,46301,657113,6,3.84,2,0,0.24,Indépendant,Nouadhibou,0
4312,27,23286,207520,11,14.97,2,0,0.69,Sans emploi,Zouerate,1
4313,22,244229,397783,10,6.73,0,4,0.81,CDD,Nouadhibou,0
4314,56,373005,520579,47,14.07,2,1,0.79,Indépendant,Zouerate,0
4315,52,413155,71363,57,13.28,1,3,0.64,Sans emploi,Nouadhibou,1
4316,54,384866,653057,15,4.16,0,3,0.03,CDI,Atar,0
4317,39,64007,530105,39,7.01,0,2,0.5,CDI,Zouerate,0
4318,64,10181,939213,25,14.06,0,3,0.56,CDI,Rosso,0
4319,31,236916,977511,8,9.48,0,2,0.15,CDI,Rosso,0
4320,46,172414,768039,27,5.59,1,2,0.23,CDD,Rosso,1
4321,23,323846,689134,15,11.66,0,2,0.75,Sans emploi,Nouakchott,0
4322,72,248191,389748,40,4.81,2,0,0.43,CDD,Nouadhibou,0
4323,48,309835,892849,28,11.39,0,4,0.36,Indépendant,Nouakchott,0
4324,26,447944,480124,26,14.73,1,0,0.14,CDI,Nouakchott,0
4325,54,274631,472747,25,9.08,1,2,0.7,Indépendant,Kiffa,0
4326,65,466982,938594,40,11.6,1,4,0.52,CDD,Kiffa,0
4327,41,75974,271798,25,9.89,1,3,0.26,CDD,Atar,0
4328,56,256794,809496,20,3.07,1,3,0.3,Sans emploi,Nouadhibou,0
4329,42,380878,475077,22,3.99,0,2,0.59,Indépendant,Zouerate,1
4330,30,54546,360051,52,14.79,1,2,0.29,CDD,Atar,1
4331,28,173497,88178,33,11.45,0,2,0.85,Sans emploi,Kiffa,0
4332,53,26027,243980,33,10.93,1,0,0.26,CDI,Nouadhibou,0
4333,68,267690,853102,52,6.32,0,1,0.56,CDD,Rosso,0
4334,23,460527,676959,56,7.34,1,3,0.57,CDI,Rosso,0
4335,28,121935,256222,16,6.06,1,1,0.45,CDD,Atar,0
4336,28,298226,478913,57,14.96,1,0,0.41,CDI,Atar,0
4337,48,62857,499356,14,10.06,1,4,0.24,CDD,Rosso,0
4338,39,38245,685559,36,9.06,2,2,0.02,Sans emploi,Atar,1
4339,62,253965,329350,56,13.76,2,4,0.84,CDI,Nouakchott,0
4340,30,304726,579791,28,9.12,2,1,0.71,CDI,Atar,0
4341,27,490935,937048,41,12.22,2,0,0.82,CDI,Nouakchott,0
4342,26,494098,434184,47,11.95,0,3,0.69,Indépendant,Nouadhibou,0
4343,58,493665,916009,9,7.35,1,2,0.52,CDI,Atar,0
4344,69,135432,842700,21,3.42,1,4,0.13,Sans emploi,Atar,0
4345,71,289811,136931,15,9.49,1,0,0.29,CDI,Atar,0
4346,49,127494,926819,22,13.79,2,3,0.81,Indépendant,Nouadhibou,0
4347,39,498278,949079,18,8.7,0,3,0.04,CDD,Nouakchott,0
4348,69,138695,630905,56,5.54,1,4,0.03,CDI,Rosso,0
4349,48,463885,195046,17,10.59,2,0,0.94,CDI,Nouadhibou,1
4350,57,471005,682579,45,5.82,1,2,0.92,CDI,Zouerate,0
4351,33,51266,540249,26,9.12,1,3,0.39,Indépendant,Kiffa,0
4352,74,387192,944135,12,12.27,2,3,0.31,Sans emploi,Kiffa,0
4353,27,429770,389692,17,10.52,0,4,1.0,CDI,Nouadhibou,0
4354,31,69133,827725,8,12.48,1,3,0.04,CDI,Kiffa,1
4355,47,435452,876663,12,5.64,1,4,0.09,CDD,Nouakchott,0
4356,37,300578,690382,12,4.27,1,0,0.98,CDI,Kiffa,1
4357,65,185555,552167,22,8.04,1,3,0.93,CDI,Rosso,0
4358,67,28440,308633,38,9.15,2,1,0.98,CDI,Rosso,0
4359,41,76587,233739,14,14.43,1,3,0.18,CDD,Atar,0
4360,22,242374,390904,8,12.71,2,1,0.7,CDI,Nouakchott,0
4361,27,173826,579322,13,7.52,1,1,0.58,Sans emploi,Kiffa,0
4362,46,163087,298853,29,8.68,0,1,0.05,Sans emploi,Zouerate,1
4363,70,476298,806617,11,6.19,1,3,0.26,CDI,Zouerate,0
4364,73,290001,821643,52,3.92,1,3,0.74,CDI,Atar,0
4365,37,366057,189484,30,9.41,1,4,0.68,CDI,Nouakchott,1
4366,62,444215,203290,25,12.74,1,2,0.96,Indépendant,Kiffa,0
4367,72,46695,325050,7,6.28,1,3,0.03,CDI,Nouakchott,0
4368,71,394851,878621,18,9.6,0,0,0.87,CDI,Nouakchott,0
4369,26,189446,155272,19,12.91,0,4,0.77,CDI,Zouerate,0
4370,20,290255,880264,24,3.3,1,3,0.43,Sans emploi,Nouadhibou,1
4371,19,233446,410441,51,13.54,2,0,0.38,CDI,Nouadhibou,0
4372,22,43228,673153,42,11.79,2,1,0.73,CDD,Rosso,0
4373,45,428141,465285,11,6.3,1,3,0.95,Sans emploi,Kiffa,0
4374,23,201846,821644,39,13.33,1,1,0.84,Indépendant,Nouakchott,0
4375,24,336374,67725,46,6.03,1,4,0.91,CDD,Atar,1
4376,40,229362,41616,42,11.41,1,2,0.11,CDI,Atar,0
4377,21,495203,720751,19,3.05,1,4,0.18,CDI,Nouakchott,1
4378,37,482960,548990,14,10.86,0,2,0.55,CDI,Zouerate,1
4379,57,317216,329600,10,8.4,1,4,0.34,Indépendant,Nouakchott,1
4380,73,415241,944960,38,4.77,1,2,0.49,CDI,Nouadhibou,0
4381,34,66632,868345,36,8.61,1,4,0.35,CDI,Nouadhibou,0
4382,47,121249,172342,17,8.84,2,0,0.22,CDI,Rosso,1
4383,54,372216,909524,49,10.69,1,4,0.69,Indépendant,Zouerate,0
4384,30,253059,593798,47,12.3,1,2,0.63,CDI,Nouakchott,0
4385,63,121978,387967,56,8.71,1,1,0.6,CDD,Rosso,0
4386,63,114149,59150,24,14.95,1,0,0.4,CDD,Nouadhibou,0
4387,73,483049,420301,34,6.22,0,1,0.18,CDI,Zouerate,1
4388,45,294967,751675,59,10.48,2,2,0.73,CDI,Atar,0
4389,36,480282,19087,47,8.34,1,4,0.3,CDI,Zouerate,0
4390,59,308593,730208,52,11.55,1,0,0.36,CDD,Nouadhibou,1
4391,57,120843,606876,10,12.91,1,4,0.62,CDD,Atar,1
4392,73,431009,809235,34,13.68,1,0,0.04,CDI,Atar,0
4393,41,77562,152160,21,12.72,0,2,0.73,Indépendant,Rosso,0
4394,61,424002,143096,10,6.38,0,4,0.52,CDI,Atar,0
4395,37,27338,369665,13,13.11,1,0,0.9,Indépendant,Rosso,0
4396,74,495126,209803,46,9.45,1,1,0.12,Sans emploi,Zouerate,0
4397,29,41769,413676,11,5.21,1,1,0.62,CDI,Rosso,0
4398,62,107645,604496,50,10.9,1,2,0.05,Sans emploi,Nouadhibou,0
4399,28,186571,718665,42,4.44,1,0,0.03,CDI,Kiffa,1
4400,62,39079,900116,19,6.79,1,1,1.0,CDD,Nouakchott,0
4401,62,405524,28739,11,10.34,0,0,0.97,CDI,Zouerate,0
4402,62,30184,216037,45,6.11,1,3,0.2,CDD,Rosso,0
4403,20,412315,407075,9,11.61,1,2,0.49,Sans emploi,Atar,0
4404,21,139027,930349,46,10.81,2,0,0.07,CDI,Nouakchott,0
4405,61,109553,360886,37,5.44,1,1,0.48,CDI,Rosso,0
4406,25,206565,389798,44,12.4,2,2,0.24,CDI,Rosso,0
4407,29,120138,640462,57,7.23,2,0,0.64,CDD,Kiffa,1
4408,24,437802,457511,56,6.02,1,4,0.14,Indépendant,Atar,1
4409,24,75631,248155,9,11.38,0,4,0.74,CDD,Atar,0
4410,64,358120,823690,47,3.26,2,3,0.17,Indépendant,Nouakchott,0
4411,30,212935,641534,25,8.47,2,4,0.94,Indépendant,Rosso,0
4412,67,491728,267606,12,5.4,1,2,0.1,Indépendant,Nouakchott,0
4413,52,301803,63062,42,6.95,0,4,0.01,CDD,Kiffa,0
4414,58,251055,14941,10,9.82,2,1,0.5,CDI,Nouakchott,0
4415,35,293775,385530,44,9.99,0,2,0.62,CDI,Nouadhibou,0
4416,73,24278,681766,15,3.64,1,4,0.51,CDI,Nouakchott,0
4417,59,137854,19699,53,3.73,2,4,0.99,CDI,Kiffa,0
4418,33,176581,97533,20,14.09,0,0,0.58,CDI,Nouakchott,0
4419,57,145484,571634,28,5.59,0,1,0.14,CDD,Zouerate,0
4420,22,20368,952883,52,10.48,2,2,0.33,CDI,Zouerate,0
4421,53,251236,842353,11,10.29,2,0,0.66,CDI,Kiffa,0
4422,74,294436,969484,18,8.84,0,2,0.42,Sans emploi,Nouadhibou,0
4423,74,189790,711402,38,12.71,2,0,0.06,Indépendant,Rosso,0
4424,46,29664,114317,20,3.38,1,2,0.06,CDI,Rosso,1
4425,52,356053,570513,12,7.68,1,0,0.32,CDI,Nouakchott,0
4426,32,285332,392544,54,12.17,1,2,0.42,CDD,Atar,1
4427,74,130395,845122,27,5.35,1,3,0.68,CDD,Nouadhibou,0
4428,24,65114,326946,7,3.34,0,0,0.32,Indépendant,Kiffa,0
4429,23,184484,700484,35,7.37,1,3,0.21,CDD,Nouadhibou,0
4430,68,253921,821258,10,11.93,2,2,0.51,CDI,Rosso,1
4431,67,163962,858986,42,9.24,1,2,0.96,CDI,Kiffa,1
4432,64,103709,511853,53,7.09,1,1,0.58,Sans emploi,Kiffa,0
4433,72,455090,122927,26,8.31,1,1,0.18,Indépendant,Atar,0
4434,25,381569,946546,29,4.42,2,2,0.25,Sans emploi,Nouakchott,0
4435,74,49749,856802,34,4.0,1,1,0.74,CDI,Zouerate,0
4436,61,83538,14977,44,14.4,2,4,1.0,Indépendant,Nouakchott,0
4437,31,94670,457609,14,9.87,1,3,0.31,Sans emploi,Atar,0
4438,30,202811,688264,17,4.88,0,1,0.03,CDI,Atar,0
4439,74,319525,866594,57,4.13,1,0,0.27,CDI,Zouerate,0
4440,36,55159,805349,25,3.24,1,2,0.82,CDD,Zouerate,0
4441,51,77220,220121,19,10.53,0,3,0.93,Sans emploi,Atar,0
4442,45,89418,543543,22,6.2,0,3,0.11,CDI,Atar,0
4443,71,162986,782217,47,13.52,1,0,0.28,CDI,Rosso,0
4444,32,333124,730113,38,9.66,1,1,0.87,CDI,Kiffa,0
4445,57,332399,844755,32,13.56,0,4,0.2,CDI,Rosso,0
4446,69,12756,745473,55,5.71,1,2,0.83,Sans emploi,Nouakchott,0
4447,39,392031,365096,48,8.92,1,3,0.38,CDI,Atar,0
4448,72,441216,828279,6,9.04,1,3,0.25,CDD,Kiffa,0
4449,42,314874,683273,31,6.02,1,3,0.38,Indépendant,Zouerate,0
4450,71,235555,298679,47,3.99,1,2,0.76,CDD,Atar,0
4451,49,363290,273471,16,4.74,1,1,0.0,Indépendant,Rosso,0
4452,18,189041,581548,25,6.13,0,2,0.15,CDI,Kiffa,0
4453,53,437336,379383,51,12.04,0,1,0.75,CDD,Nouadhibou,0
4454,71,336017,544354,39,9.2,1,3,0.42,CDI,Nouakchott,0
4455,71,450777,955074,8,7.2,2,3,0.53,CDI,Rosso,1
4456,31,191249,407020,48,5.13,2,0,0.28,CDI,Kiffa,0
4457,18,229128,538259,31,5.75,2,2,0.88,Indépendant,Zouerate,0
4458,68,232770,615143,28,4.49,1,0,0.54,Indépendant,Rosso,0
4459,40,114135,246127,24,11.74,1,2,0.43,CDI,Rosso,1
4460,44,22404,769826,19,7.8,1,1,0.12,CDD,Nouakchott,1
4461,29,11380,963707,40,11.99,1,3,0.38,Indépendant,Nouadhibou,0
4462,74,438706,57844,11,6.38,1,2,0.15,CDI,Kiffa,0
4463,33,261637,955461,12,9.4,0,4,0.72,Indépendant,Atar,0
4464,62,11243,646934,53,9.07,2,0,0.1,CDI,Nouadhibou,0
4465,29,429718,793750,40,3.12,1,0,0.96,CDD,Nouadhibou,0
4466,28,431745,199214,6,13.59,1,3,0.87,CDI,Atar,0
4467,60,224381,339184,53,3.38,2,1,0.51,CDI,Zouerate,0
4468,23,70934,28861,18,8.47,1,1,0.13,CDD,Kiffa,0
4469,36,376738,118001,58,12.17,0,0,0.11,CDD,Zouerate,0
4470,32,70452,970553,18,3.53,0,4,0.78,Sans emploi,Nouakchott,0
4471,20,312789,540121,18,5.76,1,1,0.0,CDD,Atar,0
4472,44,126024,502773,39,11.0,1,0,0.79,CDD,Kiffa,0
4473,26,97607,996119,55,11.06,2,1,0.97,CDI,Rosso,0
4474,39,444597,782987,54,4.94,2,1,0.1,Indépendant,Kiffa,0
4475,34,301694,235029,6,7.9,1,1,0.13,CDI,Nouadhibou,0
4476,19,323794,379476,37,7.8,1,0,0.54,CDI,Kiffa,1
4477,57,238626,963005,26,9.08,0,1,0.68,CDI,Zouerate,0
4478,56,351863,689738,7,10.47,0,0,0.48,Indépendant,Rosso,0
4479,40,108947,549078,12,8.28,0,3,0.33,CDD,Nouadhibou,0
4480,23,166080,826808,28,8.19,1,3,0.72,CDI,Rosso,0
4481,19,386210,30809,16,10.85,1,3,0.03,CDI,Nouadhibou,0
4482,49,362046,550441,50,4.21,0,2,0.83,Indépendant,Rosso,0
4483,24,230874,416113,56,4.0,1,1,0.87,CDI,Rosso,0
4484,27,66448,875660,30,11.06,2,0,0.99,Indépendant,Kiffa,0
4485,58,95430,208911,15,13.82,2,3,0.05,Indépendant,Nouadhibou,0
4486,19,423987,217391,31,13.77,2,2,0.76,Indépendant,Nouadhibou,0
4487,21,20932,507289,9,12.48,2,4,0.05,CDI,Nouakchott,0
4488,20,95443,962992,23,13.73,2,2,0.74,CDD,Atar,0
4489,40,281463,305536,53,3.75,1,3,0.76,CDI,Nouakchott,0
4490,27,6399,509215,56,11.8,2,0,0.49,CDI,Rosso,0
4491,65,337621,43699,29,3.08,0,4,0.28,CDD,Nouakchott,0
4492,71,382536,626955,6,10.82,1,0,0.81,Indépendant,Atar,1
